"tax_id","species_id","phylum","class","order","family","genus","species","node_name"
"177506",19924,"Mollusca","Gastropoda",NA,"Pyramidellidae","Ondina","Ondina divisa","Ondina divisa"
"96861",19926,"Arthropoda","Malacostraca","Isopoda","Oniscidae","Oniscus","Oniscus asellus","Oniscus asellus"
"707137",19928,"Mollusca","Gastropoda","Littorinimorpha","Rissoidae","Onoba","Onoba semicostata","Onoba semicostata"
"875675",19929,"Arthropoda","Insecta","Coleoptera","Staphylinidae","Ontholestes","Ontholestes murinus","Ontholestes murinus"
"878123",19930,"Arthropoda","Insecta","Coleoptera","Staphylinidae","Ontholestes","Ontholestes tessellatus","Ontholestes tessellatus"
"166347",19931,"Arthropoda","Insecta","Coleoptera","Scarabaeidae","Onthophagus","Onthophagus coenobita","Onthophagus coenobita"
"990991",19932,"Arthropoda","Insecta","Coleoptera","Scarabaeidae","Onthophagus","Onthophagus fracticornis","Onthophagus fracticornis"
"1588298",19933,"Arthropoda","Insecta","Coleoptera","Scarabaeidae","Onthophagus","Onthophagus illyricus","Onthophagus illyricus"
"1588299",19934,"Arthropoda","Insecta","Coleoptera","Scarabaeidae","Onthophagus","Onthophagus joannae","Onthophagus joannae"
"476075",19935,"Arthropoda","Insecta","Coleoptera","Scarabaeidae","Onthophagus","Onthophagus nuchicornis","Onthophagus nuchicornis"
"166356",19936,"Arthropoda","Insecta","Coleoptera","Scarabaeidae","Onthophagus","Onthophagus ovatus","Onthophagus ovatus"
"166359",19937,"Arthropoda","Insecta","Coleoptera","Scarabaeidae","Onthophagus","Onthophagus similis","Onthophagus similis"
"166361",19938,"Arthropoda","Insecta","Coleoptera","Scarabaeidae","Onthophagus","Onthophagus taurus","Onthophagus taurus"
"166362",19939,"Arthropoda","Insecta","Coleoptera","Scarabaeidae","Onthophagus","Onthophagus vacca","Onthophagus vacca"
"1588300",19940,"Arthropoda","Insecta","Coleoptera","Histeridae","Onthophilus","Onthophilus punctatus","Onthophilus punctatus"
"878177",19941,"Arthropoda","Insecta","Coleoptera","Histeridae","Onthophilus","Onthophilus striatus","Onthophilus striatus"
"144418",19944,"Arthropoda","Insecta","Hymenoptera","Braconidae","Ontsira","Ontsira imperator","Ontsira imperator"
"187677",19947,"Arthropoda","Collembola","Poduromorpha","Onychiuridae","Onychiurus","Onychiurus ambulans","Onychiurus ambulans"
"1795158",19949,"Arthropoda","Hexanauplia","Harpacticoida","Laophontidae","Onychocamptus","Onychocamptus mohammed","Onychocamptus mohammed"
"126254",19950,"Arthropoda","Insecta","Odonata","Gomphidae","Onychogomphus","Onychogomphus forcipatus","Onychogomphus forcipatus"
"564712",19951,"Chordata","Aves","Charadriiformes","Laridae","Onychoprion","Onychoprion anaethetus","Onychoprion anaethetus"
"425648",19952,"Chordata","Aves","Charadriiformes","Laridae","Onychoprion","Onychoprion fuscatus","Onychoprion fuscatus"
"1281760",19954,"Arthropoda","Insecta","Hymenoptera","Mymaridae","Ooctonus","Ooctonus vulgatus","Ooctonus vulgatus"
"1553614",19955,"Arthropoda","Insecta","Coleoptera","Carabidae","Oodes","Oodes helopioides","Oodes helopioides"
"1661975",19956,"Arthropoda","Insecta","Coleoptera","Chrysomelidae","Oomorphus","Oomorphus concolor","Oomorphus concolor"
"2721775",19959,"Arthropoda","Insecta","Hymenoptera","Eulophidae","Oomyzus","Oomyzus scaposus","Oomyzus scaposus"
"1498347",19961,"Arthropoda","Arachnida","Araneae","Oonopidae","Oonops","Oonops pulcher","Oonops pulcher"
"1588569",19962,"Arthropoda","Insecta","Coleoptera","Cryptophagidae","Ootypus","Ootypus globosus","Ootypus globosus"
"1988065",19963,"Arthropoda","Insecta","Diptera","Sphaeroceridae","Opacifrons","Opacifrons coxata","Opacifrons coxata"
"1470695",19967,"Arthropoda","Insecta","Coleoptera","Tenebrionidae","Opatrum","Opatrum sabulosum","Opatrum sabulosum"
"662000",19968,"Cnidaria","Hydrozoa","Leptothecata","Campanulariidae","Opercularella","Opercularella lacerata","Opercularella lacerata"
"104452",19969,"Arthropoda","Insecta","Lepidoptera","Geometridae","Operophtera","Operophtera brumata","Operophtera brumata"
"104453",19970,"Arthropoda","Insecta","Lepidoptera","Geometridae","Operophtera","Operophtera fagata","Operophtera fagata"
"92604",19971,"Arthropoda","Insecta","Diptera","Platypezidae","Opetia","Opetia nigra","Opetia nigra"
"1410186",19972,"Arthropoda","Insecta","Coleoptera","Cleridae","Opetiopalpus","Opetiopalpus scutellaris","Opetiopalpus scutellaris"
"875966",19974,"Annelida","Polychaeta",NA,"Opheliidae","Ophelia","Ophelia limacina","Ophelia limacina"
"195260",19975,"Annelida","Polychaeta",NA,"Opheliidae","Ophelia","Ophelia neglecta","Ophelia neglecta"
"273886",19977,"Arthropoda","Insecta","Hymenoptera","Ichneumonidae","Opheltes","Opheltes glaucopterus","Opheltes glaucopterus"
"212337",19980,"Annelida","Clitellata","Haplotaxida","Naididae","Ophidonais","Ophidonais serpentina","Ophidonais serpentina"
"1933097",19981,"Echinodermata","Ophiuroidea","Amphilepidida","Ophiuridae","Ophiocten","Ophiocten affinis","Ophiocten affinis"
"638515",19983,"Arthropoda","Insecta","Odonata","Gomphidae","Ophiogomphus","Ophiogomphus cecilia","Ophiogomphus cecilia"
"414277",19993,"Arthropoda","Insecta","Diptera","Agromyzidae","Ophiomyia","Ophiomyia nasuta","Ophiomyia nasuta"
"1539393",19999,"Arthropoda","Insecta","Hymenoptera","Ichneumonidae","Ophion","Ophion brevicornis","Ophion brevicornis"
"495356",20000,"Arthropoda","Insecta","Hymenoptera","Ichneumonidae","Ophion","Ophion costatus","Ophion costatus"
"1539395",20001,"Arthropoda","Insecta","Hymenoptera","Ichneumonidae","Ophion","Ophion forticornis","Ophion forticornis"
"1539397",20002,"Arthropoda","Insecta","Hymenoptera","Ichneumonidae","Ophion","Ophion longigena","Ophion longigena"
"1539398",20003,"Arthropoda","Insecta","Hymenoptera","Ichneumonidae","Ophion","Ophion luteus","Ophion luteus"
"495357",20004,"Arthropoda","Insecta","Hymenoptera","Ichneumonidae","Ophion","Ophion minutus","Ophion minutus"
"495358",20005,"Arthropoda","Insecta","Hymenoptera","Ichneumonidae","Ophion","Ophion mocsaryi","Ophion mocsaryi"
"65147",20006,"Arthropoda","Insecta","Hymenoptera","Ichneumonidae","Ophion","Ophion obscuratus","Ophion obscuratus"
"495354",20007,"Arthropoda","Insecta","Hymenoptera","Ichneumonidae","Ophion","Ophion ocellaris","Ophion ocellaris"
"1539402",20009,"Arthropoda","Insecta","Hymenoptera","Ichneumonidae","Ophion","Ophion pteridis","Ophion pteridis"
"495359",20010,"Arthropoda","Insecta","Hymenoptera","Ichneumonidae","Ophion","Ophion scutellaris","Ophion scutellaris"
"65146",20011,"Arthropoda","Insecta","Hymenoptera","Ichneumonidae","Ophion","Ophion ventricosus","Ophion ventricosus"
"704026",20014,"Arthropoda","Arachnida","Mesostigmata","Macronyssidae","Ophionyssus","Ophionyssus natricis","Ophionyssus natricis"
"70180",20017,"Echinodermata","Ophiuroidea","Amphilepidida","Ophiotrichidae","Ophiothrix","Ophiothrix fragilis","Ophiothrix fragilis"
"72672",20018,"Echinodermata","Ophiuroidea","Amphilepidida","Ophiuridae","Ophiura","Ophiura albida","Ophiura albida"
"72673",20019,"Echinodermata","Ophiuroidea","Amphilepidida","Ophiuridae","Ophiura","Ophiura ophiura","Ophiura ophiura"
"861515",20020,"Echinodermata","Ophiuroidea","Amphilepidida","Ophiuridae","Ophiura","Ophiura sarsii","Ophiura sarsii"
"247415",20021,"Arthropoda","Insecta","Coleoptera","Carabidae","Ophonus","Ophonus ardosiacus","Ophonus ardosiacus"
"247416",20022,"Arthropoda","Insecta","Coleoptera","Carabidae","Ophonus","Ophonus azureus","Ophonus azureus"
"2666065",20023,"Arthropoda","Insecta","Coleoptera","Carabidae","Ophonus","Ophonus cordatus","Ophonus cordatus"
"878178",20025,"Arthropoda","Insecta","Coleoptera","Carabidae","Ophonus","Ophonus laticollis","Ophonus laticollis"
"1588302",20026,"Arthropoda","Insecta","Coleoptera","Carabidae","Ophonus","Ophonus melletii","Ophonus melletii"
"1588303",20028,"Arthropoda","Insecta","Coleoptera","Carabidae","Ophonus","Ophonus puncticeps","Ophonus puncticeps"
"1971836",20029,"Arthropoda","Insecta","Coleoptera","Carabidae","Ophonus","Ophonus puncticollis","Ophonus puncticollis"
"1553616",20030,"Arthropoda","Insecta","Coleoptera","Carabidae","Ophonus","Ophonus rufibarbis","Ophonus rufibarbis"
"1588304",20031,"Arthropoda","Insecta","Coleoptera","Carabidae","Ophonus","Ophonus rupicola","Ophonus rupicola"
"247424",20032,"Arthropoda","Insecta","Coleoptera","Carabidae","Ophonus","Ophonus schaubergerianus","Ophonus schaubergerianus"
"247425",20033,"Arthropoda","Insecta","Coleoptera","Carabidae","Ophonus","Ophonus stictus","Ophonus stictus"
"70653",20034,"Platyhelminthes","Cestoda","Cyclophyllidea","Davaineidae","Ophryocotyle","Ophryocotyle proteus","Ophryocotyle proteus"
"169118",20035,"Annelida","Polychaeta","Eunicida","Dorvilleidae","Ophryotrocha","Ophryotrocha gracilis","Ophryotrocha gracilis"
"169124",20036,"Annelida","Polychaeta","Eunicida","Dorvilleidae","Ophryotrocha","Ophryotrocha puerilis","Ophryotrocha puerilis"
"118470",20037,"Arthropoda","Diplopoda","Julida","Julidae","Ophyiulus","Ophyiulus pilosus","Ophyiulus pilosus"
"988139",20038,"Arthropoda","Insecta","Lepidoptera","Noctuidae","Opigena","Opigena polygona","Opigena polygona"
"1907025",20039,"Arthropoda","Arachnida","Opiliones","Phalangiidae","Opilio","Opilio canestrinii","Opilio canestrinii"
"121214",20040,"Arthropoda","Arachnida","Opiliones","Phalangiidae","Opilio","Opilio parietinus","Opilio parietinus"
"2599478",20042,"Arthropoda","Insecta","Coleoptera","Cleridae","Opilo","Opilo domesticus","Opilo domesticus"
"1445684",20043,"Arthropoda","Insecta","Coleoptera","Cleridae","Opilo","Opilo mollis","Opilo mollis"
"99720",20047,"Platyhelminthes","Trematoda","Plagiorchiida","Telorchiidae","Opisthioglyphe","Opisthioglyphe ranae","Opisthioglyphe ranae"
"1525044",20048,"Platyhelminthes","Rhabditophora","Rhabdocoela","Polycystididae","Opisthocystis","Opisthocystis goettei","Opisthocystis goettei"
"288443",20049,"Nematoda","Enoplea","Dorylaimida","Dorylaimidae","Opisthodorylaimus","Opisthodorylaimus sylphoides","Opisthodorylaimus sylphoides"
"934882",20050,"Arthropoda","Insecta","Lepidoptera","Geometridae","Opisthograptis","Opisthograptis luteolata","Opisthograptis luteolata"
"147828",20051,"Platyhelminthes","Trematoda","Opisthorchiida","Opisthorchiidae","Opisthorchis","Opisthorchis felineus","Opisthorchis felineus"
"220513",20054,"Arthropoda","Insecta","Hymenoptera","Braconidae","Opius","Opius caricivorae","Opius caricivorae"
"58750",20057,"Arthropoda","Insecta","Hymenoptera","Braconidae","Opius","Opius fuscipennis","Opius fuscipennis"
"1246453",20066,"Arthropoda","Insecta","Hymenoptera","Braconidae","Opius","Opius pallipes","Opius pallipes"
"446505",20074,"Arthropoda","Insecta","Diptera","Stratiomyidae","Oplodontha","Oplodontha viridula","Oplodontha viridula"
"753211",20075,"Arthropoda","Insecta","Lepidoptera","Tineidae","Opogona","Opogona sacchari","Opogona sacchari"
"1262245",20076,"Arthropoda","Insecta","Diptera","Opomyzidae","Opomyza","Opomyza florum","Opomyza florum"
"1298491",20077,"Arthropoda","Insecta","Diptera","Opomyzidae","Opomyza","Opomyza germinationis","Opomyza germinationis"
"2725517",20078,"Arthropoda","Insecta","Diptera","Opomyzidae","Opomyza","Opomyza petrei","Opomyza petrei"
"753213",20080,"Arthropoda","Insecta","Lepidoptera","Opostegidae","Opostega","Opostega salaciella","Opostega salaciella"
"1927188",20081,"Arthropoda","Insecta","Lepidoptera","Opostegidae","Opostega","Opostega spatulella","Opostega spatulella"
"1686743",20082,"Arthropoda","Arachnida","Sarcoptiformes","Oppiidae","Oppia","Oppia nitens","Oppia nitens"
"334625",20085,"Arthropoda","Arachnida","Sarcoptiformes","Oppiidae","Oppiella","Oppiella nova","Oppiella nova"
"2547468",20086,"Arthropoda","Arachnida","Sarcoptiformes","Oppiidae","Oppiella","Oppiella splendens","Oppiella splendens"
"1979931",20087,"Arthropoda","Arachnida","Sarcoptiformes","Oppiidae","Oppiella","Oppiella uliginosa","Oppiella uliginosa"
"2291282",20088,"Arthropoda","Insecta","Coleoptera","Curculionidae","Oprohinus","Oprohinus consputus","Oprohinus consputus"
"1971886",20089,"Arthropoda","Insecta","Coleoptera","Curculionidae","Oprohinus","Oprohinus suturalis","Oprohinus suturalis"
"1223885",20091,"Arthropoda","Insecta","Hemiptera","Cicadellidae","Opsius","Opsius stactogalus","Opsius stactogalus"
"2038948",20092,"Arthropoda","Insecta","Hemiptera","Diaspididae","Opuntiaspis","Opuntiaspis carinata","Opuntiaspis carinata"
"195264",20093,"Annelida","Polychaeta",NA,"Orbiniidae","Orbinia","Orbinia latreillii","Orbinia latreillii"
"576794",20095,"Arthropoda","Collembola","Entomobryomorpha","Orchesellidae","Orchesella","Orchesella bifasciata","Orchesella bifasciata"
"48709",20096,"Arthropoda","Collembola","Entomobryomorpha","Orchesellidae","Orchesella","Orchesella cincta","Orchesella cincta"
"48711",20097,"Arthropoda","Collembola","Entomobryomorpha","Orchesellidae","Orchesella","Orchesella flavescens","Orchesella flavescens"
"2041948",20098,"Arthropoda","Collembola","Entomobryomorpha","Orchesellidae","Orchesella","Orchesella quinquefasciata","Orchesella quinquefasciata"
"48706",20099,"Arthropoda","Collembola","Entomobryomorpha","Orchesellidae","Orchesella","Orchesella villosa","Orchesella villosa"
"433057",20100,"Arthropoda","Insecta","Coleoptera","Melandryidae","Orchesia","Orchesia micans","Orchesia micans"
"433058",20101,"Arthropoda","Insecta","Coleoptera","Melandryidae","Orchesia","Orchesia minor","Orchesia minor"
"351518",20102,"Arthropoda","Insecta","Coleoptera","Melandryidae","Orchesia","Orchesia undulata","Orchesia undulata"
"1342065",20103,"Arthropoda","Insecta","Coleoptera","Curculionidae","Orchestes","Orchestes alni","Orchestes alni"
"1341936",20104,"Arthropoda","Insecta","Coleoptera","Curculionidae","Orchestes","Orchestes betuleti","Orchestes betuleti"
"1845063",20107,"Arthropoda","Insecta","Coleoptera","Curculionidae","Orchestes","Orchestes fagi","Orchestes fagi"
"298273",20111,"Arthropoda","Insecta","Coleoptera","Curculionidae","Orchestes","Orchestes quercus","Orchestes quercus"
"878341",20112,"Arthropoda","Insecta","Coleoptera","Curculionidae","Orchestes","Orchestes rusci","Orchestes rusci"
"1342068",20113,"Arthropoda","Insecta","Coleoptera","Curculionidae","Orchestes","Orchestes testaceus","Orchestes testaceus"
"224472",20114,"Arthropoda","Malacostraca","Amphipoda","Talitridae","Orchestia","Orchestia gammarellus","Orchestia gammarellus"
"224473",20115,"Arthropoda","Malacostraca","Amphipoda","Talitridae","Orchestia","Orchestia mediterranea","Orchestia mediterranea"
"2268671",20116,"Arthropoda","Malacostraca","Amphipoda","Lysianassidae","Orchomene","Orchomene humilis","Orchomene humilis"
"587173",20117,"Arthropoda","Malacostraca","Amphipoda","Lysianassidae","Orchomenella","Orchomenella minuta","Orchomenella minuta"
"9733",20118,"Chordata","Mammalia","Artiodactyla","Delphinidae","Orcinus","Orcinus orca","Orcinus orca"
"107782",20119,"Arthropoda","Insecta","Coleoptera","Gyrinidae","Orectochilus","Orectochilus villosus","Orectochilus villosus"
"688169",20121,"Arthropoda","Insecta","Diptera","Tephritidae","Orellia","Orellia falcata","Orellia falcata"
"1309530",20122,"Arthropoda","Insecta","Coleoptera","Dytiscidae","Oreodytes","Oreodytes sanmarkii","Oreodytes sanmarkii"
"608665",20128,"Arthropoda","Insecta","Diptera","Keroplatidae","Orfelia","Orfelia fasciata","Orfelia fasciata"
"1588145",20130,"Arthropoda","Insecta","Diptera","Keroplatidae","Orfelia","Orfelia nemoralis","Orfelia nemoralis"
"335469",20149,"Arthropoda","Insecta","Lepidoptera","Lymantriidae","Orgyia","Orgyia antiqua","Orgyia antiqua"
"1870140",20150,"Arthropoda","Insecta","Lepidoptera","Lymantriidae","Orgyia","Orgyia antiquoides","Orgyia antiquoides"
"198700",20151,"Arthropoda","Insecta","Lepidoptera","Lymantriidae","Orgyia","Orgyia recens","Orgyia recens"
"198297",20154,"Arthropoda","Arachnida","Sarcoptiformes","Oribatellidae","Oribatella","Oribatella calcarata","Oribatella calcarata"
"198298",20155,"Arthropoda","Arachnida","Sarcoptiformes","Oribatellidae","Oribatella","Oribatella quadricornuta","Oribatella quadricornuta"
"229868",20159,"Arthropoda","Arachnida","Sarcoptiformes","Oribatulidae","Oribatula","Oribatula tibialis","Oribatula tibialis"
"889387",20161,"Arthropoda","Insecta","Hemiptera","Cicadellidae","Orientus","Orientus ishidae","Orientus ishidae"
"181099",20162,"Chordata","Aves","Passeriformes","Corvidae","Oriolus","Oriolus oriolus","Oriolus oriolus"
"452393",20164,"Arthropoda","Insecta","Hemiptera","Anthocoridae","Orius","Orius horvathi","Orius horvathi"
"82742",20165,"Arthropoda","Insecta","Hemiptera","Anthocoridae","Orius","Orius laevigatus","Orius laevigatus"
"1545180",20166,"Arthropoda","Insecta","Hemiptera","Anthocoridae","Orius","Orius laticollis","Orius laticollis"
"82743",20167,"Arthropoda","Insecta","Hemiptera","Anthocoridae","Orius","Orius majusculus","Orius majusculus"
"82744",20168,"Arthropoda","Insecta","Hemiptera","Anthocoridae","Orius","Orius minutus","Orius minutus"
"82746",20169,"Arthropoda","Insecta","Hemiptera","Anthocoridae","Orius","Orius niger","Orius niger"
"642073",20170,"Arthropoda","Insecta","Hemiptera","Anthocoridae","Orius","Orius vicinus","Orius vicinus"
"1790191",20175,"Arthropoda","Insecta","Diptera","Limoniidae","Ormosia","Ormosia fascipennis","Ormosia fascipennis"
"591002",20181,"Arthropoda","Insecta","Hymenoptera","Ormyridae","Ormyrus","Ormyrus nitidulus","Ormyrus nitidulus"
"909788",20183,"Arthropoda","Insecta","Hymenoptera","Ormyridae","Ormyrus","Ormyrus pomaceus","Ormyrus pomaceus"
"209923",20186,"Arthropoda","Insecta","Phthiraptera","Philopteridae","Ornithobius","Ornithobius cygni","Ornithobius cygni"
"2067740",20190,"Arthropoda","Insecta","Diptera","Hippoboscidae","Ornithoica","Ornithoica turdi","Ornithoica turdi"
"170916",20191,"Arthropoda","Insecta","Diptera","Hippoboscidae","Ornithomya","Ornithomya avicularia","Ornithomya avicularia"
"452742",20192,"Arthropoda","Insecta","Diptera","Hippoboscidae","Ornithomya","Ornithomya biloba","Ornithomya biloba"
"352856",20193,"Arthropoda","Insecta","Diptera","Hippoboscidae","Ornithomya","Ornithomya chloropus","Ornithomya chloropus"
"352855",20194,"Arthropoda","Insecta","Diptera","Hippoboscidae","Ornithomya","Ornithomya fringillina","Ornithomya fringillina"
"480692",20195,"Arthropoda","Arachnida","Mesostigmata","Macronyssidae","Ornithonyssus","Ornithonyssus bacoti","Ornithonyssus bacoti"
"224536",20197,"Arthropoda","Arachnida","Mesostigmata","Macronyssidae","Ornithonyssus","Ornithonyssus sylviarum","Ornithonyssus sylviarum"
"495420",20201,"Arthropoda","Insecta","Hymenoptera","Ichneumonidae","Oronotus","Oronotus binotatus","Oronotus binotatus"
"369871",20202,"Arthropoda","Insecta","Diptera","Hybotidae","Oropezella","Oropezella sphenoptera","Oropezella sphenoptera"
"2562017",20203,"Arthropoda","Insecta","Lepidoptera","Depressariidae","Orophia","Orophia sordidella","Orophia sordidella"
