"tax_id","species_id","parent_tax_id","rank","name"
"2793152",3071,"2793151","species","Asbjornsenia pygmaea"
"2665113",3073,"704019","species","Asca bicornis"
"65462",3074,"46684","species","Ascaridia columbae"
"544313",3075,"46684","species","Ascaridia compar"
"46685",3077,"46684","species","Ascaridia galli"
"1004783",3078,"46684","species","Ascaridia numidae"
"6252",3081,"6251","species","Ascaris lumbricoides"
"6253",3082,"6251","species","Ascaris suum"
"38561",3085,"30275","species","Ascidia mentula"
"1440456",3086,"30275","species","Ascidia virginea"
"201961",3088,"201960","species","Ascidiella aspersa"
"1298853",3089,"201960","species","Ascidiella scabra"
"2680143",3092,"51527","species","Ascogaster annularis"
"132717",3101,"51527","species","Ascogaster quadridentata"
"1336598",3108,"360654","species","Ascomorpha ecaudis"
"360655",3109,"360654","species","Ascomorpha ovalis"
"1325226",3113,"108627","species","Asecodes lucens"
"1732134",3115,"1732133","species","Asellopsis intermedia"
"92525",3116,"92524","species","Asellus aquaticus"
"131590",3117,"131589","species","Asemum striatum"
"468697",3118,"219504","species","Asilus crabroniformis"
"56267",3119,"56266","species","Asio flammeus"
"111810",3120,"56266","species","Asio otus"
"166131",3121,"166130","species","Asiraca clavicornis"
"574207",3123,"58719","species","Asobara rufescens"
"58720",3124,"58719","species","Asobara tabida"
"420166",3132,"153012","species","Asphondylia pilosa"
"2338569",3133,"153012","species","Asphondylia pruniperda"
"239999",3134,"153012","species","Asphondylia sarothamni"
"308019",3135,"153012","species","Asphondylia verbasci"
"451377",3137,"451376","species","Aspiculuris tetraptera"
"877730",3139,"608554","species","Aspidapion aeneum"
"877789",3140,"608554","species","Aspidapion radiolus"
"944488",3141,"944487","species","Aspidelectra melolontha"
"340523",3144,"337509","species","Aspidiotus destructor"
"861330",3146,"337509","species","Aspidiotus excisus"
"337510",3147,"337509","species","Aspidiotus nerii"
"577441",3148,"295941","species","Aspidiphorus orbiculatus"
"116761",3149,"116760","species","Aspidogaster conchicola"
"360533",3150,"91378","species","Aspidosiphon muelleri"
"1594445",3152,"1594444","species","Aspilapteryx tringipennella"
"1588154",3164,"1588153","species","Aspistes berolinensis"
"934825",3165,"190332","species","Aspitates gilvaria"
"190333",3166,"190332","species","Aspitates ochrearia"
"2005548",3167,"84396","species","Asplanchna brightwellii"
"1917099",3169,"84396","species","Asplanchna priodonta"
"1101084",3172,"1101083","species","Assara terebrella"
"453418",3173,"55971","species","Assiminea grayana"
"1732137",3174,"1732135","species","Astacilla longicornis"
"6715",3175,"6714","species","Astacus astacus"
"1622211",3176,"98290","species","Astarte elliptica"
"1421103",3177,"98290","species","Astarte montagui"
"462886",3178,"98290","species","Astarte sulcata"
"2494827",3179,"421040","species","Astata boops"
"1116887",3180,"421040","species","Astata minor"
"716597",3182,"305551","species","Asteia amoena"
"1623482",3183,"305551","species","Asteia concinna"
"1553094",3184,"347272","species","Astenus gracilis"
"347273",3186,"347272","species","Astenus lyonessius"
"1587054",3187,"347272","species","Astenus procerus"
"347274",3188,"347272","species","Astenus pulchellus"
"7604",3190,"7601","species","Asterias rubens"
"988069",3195,"988068","species","Asteroscopus sphinx"
"934920",3196,"934919","species","Asthena albulata"
"934921",3197,"934919","species","Asthena anseraria"
"2421397",3201,"272224","species","Astichus arithmeticus"
"2479166",3202,"272224","species","Astichus solutus"
"1905394",3204,"493687","species","Astiphromma granigerum"
"1905396",3209,"493687","species","Astiphromma splenium"
"1906966",3210,"118568","species","Astrobunus laevipes"
"50733",3212,"50732","species","Astronotus ocellatus"
"55651",3213,"55650","species","Astropecten irregularis"
"889750",3220,"626766","species","Asyndetus latifrons"
"1587055",3221,"875691","species","Atanygnathus terminalis"
"555450",3222,"483409","species","Atelecyclus rotundatus"
"483410",3223,"483409","species","Atelecyclus undecimdentatus"
"192424",3224,"192423","species","Atelestus pulicarius"
"753276",3225,"753275","species","Atemelia torquatella"
"988071",3226,"988070","species","Atethmia centrago"
"1170483",3227,"37343","species","Athalia ancilla"
"1170484",3228,"37343","species","Athalia bicolor"
"362093",3229,"37343","species","Athalia circularis"
"1170485",3230,"37343","species","Athalia cordata"
"1170486",3231,"37343","species","Athalia cornubiae"
"1170492",3232,"37343","species","Athalia liberta"
"1170493",3234,"37343","species","Athalia lugens"
"37344",3235,"37343","species","Athalia rosae"
"1384702",3236,"37343","species","Athalia rufoscutellata"
"1170499",3237,"37343","species","Athalia scutellariae"
"1129407",3238,"1129406","species","Athanas nitescens"
"1732092",3239,"319668","species","Athelges paguri"
"1511652",3241,"305597","species","Atherigona varia"
"87785",3242,"87784","species","Atherina boyeri"
"303921",3243,"87784","species","Atherina presbyter"
"2025112",3244,"124299","species","Atherix ibis"
"1334853",3245,"124299","species","Atherix marginata"
"935662",3248,"384367","species","Atheroides hirtellus"
"805080",3249,"384367","species","Atheroides serrulatus"
"1587056",3253,"135865","species","Atheta aegra"
"1587057",3254,"135865","species","Atheta aeneicollis"
"866023",3255,"135865","species","Atheta aeneipennis"
"440625",3256,"135865","species","Atheta amicula"
"346715",3257,"135865","species","Atheta aquatica"
"346717",3260,"135865","species","Atheta atramentaria"
"1971269",3261,"135865","species","Atheta basicornis"
"878124",3262,"135865","species","Atheta benickiella"
"1553097",3264,"135865","species","Atheta boreella"
"877790",3265,"135865","species","Atheta britanniae"
"1587434",3266,"1587433","species","Cadaverota cadaverina"
"877791",3268,"135865","species","Atheta castanoptera"
"1553011",3269,"135865","species","Atheta cauta"
"866025",3270,"135865","species","Atheta celata"
"866026",3271,"135865","species","Atheta cinnamoptera"
"877792",3272,"135865","species","Atheta coriaria"
"346720",3273,"135865","species","Atheta crassicornis"
"866028",3274,"135865","species","Atheta dadopora"
"1587059",3275,"135865","species","Atheta dilaticornis"
"1971778",3278,"135865","species","Atheta episcopalis"
"1553105",3280,"135865","species","Atheta euryptera"
"877794",3282,"135865","species","Atheta fungicola"
"877750",3283,"135865","species","Atheta fungivora"
"866029",3284,"135865","species","Atheta gagatina"
"1587060",3285,"135865","species","Atheta ganglbaueri"
"346723",3287,"135865","species","Atheta graminicola"
"1587435",3288,"1587433","species","Cadaverota hansseni"
"346724",3290,"135865","species","Atheta hypnorum"
"1553110",3291,"135865","species","Atheta incognita"
"878125",3293,"135865","species","Atheta inquinula"
"877795",3294,"135865","species","Atheta intermedia"
"346725",3295,"135865","species","Atheta ischnocera"
"877756",3296,"135865","species","Atheta laevana"
"346726",3297,"135865","species","Atheta laticollis"
"346727",3299,"135865","species","Atheta longicornis"
"1553112",3300,"135865","species","Atheta macrocera"
"346728",3301,"135865","species","Atheta marcida"
"1553115",3303,"135865","species","Atheta monticola"
"866034",3304,"135865","species","Atheta myrmecobia"
"877798",3306,"135865","species","Atheta nigra"
"877757",3307,"135865","species","Atheta nigripes"
"1553117",3308,"135865","species","Atheta nigritula"
"877799",3309,"135865","species","Atheta oblita"
"877751",3310,"135865","species","Atheta occulta"
"866035",3312,"135865","species","Atheta pallidicornis"
"1553118",3313,"135865","species","Atheta paracrassicornis"
"866036",3314,"135865","species","Atheta pervagata"
"1553119",3315,"135865","species","Atheta picipes"
"1553120",3316,"135865","species","Atheta pilicornis"
"1587064",3317,"135865","species","Atheta pittionii"
"1587065",3319,"135865","species","Atheta putrida"
"866037",3320,"135865","species","Atheta ravilla"
"1133193",3321,"135865","species","Atheta scapularis"
"346731",3322,"135865","species","Atheta setigera"
"877801",3323,"135865","species","Atheta sodalis"
"346732",3324,"135865","species","Atheta sordidula"
"1553124",3326,"135865","species","Atheta strandiella"
"1587066",3327,"135865","species","Atheta subglabra"
"866038",3329,"135865","species","Atheta subtilis"
"1587067",3330,"135865","species","Atheta testaceipes"
"1587069",3331,"135865","species","Atheta triangulum"
"877728",3332,"135865","species","Atheta trinotata"
"866039",3333,"135865","species","Atheta vaga"
"136243",3334,"135865","species","Atheta vestita"
"1553126",3337,"135865","species","Atheta zosterae"
"1915145",3338,"320073","species","Athetis gluteosa"
"2560998",3339,"320073","species","Athetis hospes"
"987888",3340,"320073","species","Athetis pallustris"
"1553127",3343,"1435432","species","Atholus duodecimstriatus"
"869178",3345,"116140","species","Athous bicolor"
"195169",3347,"116140","species","Athous haemorrhoidalis"
"341292",3348,"116140","species","Athous subfuscus"
"714354",3349,"116140","species","Athous vittatus"
"1101086",3350,"1101085","species","Athrips mouffetella"
"1280428",3351,"1101085","species","Athrips pruinosella"
"1271717",3352,"446525","species","Athripsodes albifrons"
"699862",3353,"446525","species","Athripsodes aterrimus"
"1875182",3354,"446525","species","Athripsodes bilineatus"
"446526",3355,"446525","species","Athripsodes cinereus"
"1918031",3356,"1754250","species","Athrycia curvinervis"
"1918032",3357,"1754250","species","Athrycia impressa"
"1918033",3358,"1754250","species","Athrycia trepida"
"706835",3362,"565968","species","Athysanus argentarius"
"887729",3365,"887728","species","Atlantoraphidia maculicollis"
"987889",3366,"694612","species","Atolmis rubricollis"
"1587073",3367,"295824","species","Atomaria alpina"
"1587074",3368,"295824","species","Atomaria analis"
"1553128",3369,"295824","species","Atomaria apicalis"
"346734",3370,"295824","species","Atomaria atra"
"346735",3371,"295824","species","Atomaria atricapilla"
"1553129",3372,"295824","species","Atomaria basalis"
"1971782",3373,"295824","species","Atomaria bella"
"877802",3377,"295824","species","Atomaria fuscata"
"1587076",3380,"295824","species","Atomaria gutta"
"877803",3382,"295824","species","Atomaria lewisi"
"877804",3383,"295824","species","Atomaria linearis"
"1971784",3385,"295824","species","Atomaria mesomela"
"877805",3387,"295824","species","Atomaria nigripennis"
"346736",3388,"295824","species","Atomaria nigrirostris"
"1587077",3389,"295824","species","Atomaria nigriventris"
"877806",3390,"295824","species","Atomaria nitidula"
"1587078",3391,"295824","species","Atomaria ornata"
"1553131",3392,"295824","species","Atomaria peltata"
"1587079",3394,"295824","species","Atomaria pulchra"
"877807",3395,"295824","species","Atomaria puncticollis"
"1553132",3397,"295824","species","Atomaria pusilla"
"877809",3399,"295824","species","Atomaria rubella"
"877810",3402,"295824","species","Atomaria scutellaris"
"295825",3403,"295824","species","Atomaria testacea"
"877811",3404,"295824","species","Atomaria turgida"
"1553133",3407,"295824","species","Atomaria vespertina"
"1553134",3408,"295824","species","Atomaria wollastoni"
"877812",3409,"295824","species","Atomaria zetterstedti"
"1655832",3410,"567840","species","Atomoscelis onusta"
"503587",3411,"503580","species","Atopochthonius artiodactylus"
"2662621",3415,"257021","species","Atractides fonticolus"
"2662622",3416,"257021","species","Atractides gibberipalpis"
"2662626",3418,"257021","species","Atractides nodipalpis"
"2796842",3422,"257021","species","Atractides tener"
"1895087",3425,"274023","species","Atractodes bicolor"
"1895088",3426,"274023","species","Atractodes croceicornis"
"1895089",3429,"274023","species","Atractodes foveolatus"
"1889491",3430,"274023","species","Atractodes fumatus"
"881417",3433,"237211","species","Atractotomus magnicornis"
"1545084",3434,"237211","species","Atractotomus mali"
"2561002",3437,"582061","species","Atralata albofascialis"
"347277",3438,"347276","species","Atrecus affinis"
"2727464",3439,"2562079","species","Atremaea lonchoptera"
"381072",3441,"209702","species","Atrichopogon flavolineatus"
"369702",3445,"209702","species","Atrichopogon lucorum"
"880166",3446,"209702","species","Atrichopogon minutus"
"369703",3447,"209702","species","Atrichopogon oedemerarum"
"1874280",3448,"209702","species","Atrichopogon pavidus"
"861376",3454,"861375","species","Atrococcus paludinus"
"229743",3455,"229742","species","Atropacarus striculus"
"877841",3456,"877840","species","Attactagenus plumbeus"
"1546017",3458,"41095","species","Attagenus fasciatus"
"41096",3459,"41095","species","Attagenus pellio"
"1475208",3460,"41095","species","Attagenus unicolor"
"298143",3461,"122766","species","Attelabus nitens"
"512215",3462,"512214","species","Attheyella crassa"
"1973242",3468,"1712352","species","Aturus scaber"
"2268669",3475,"1453332","species","Nototropis vedlomensis"
"2268669",19648,"1453332","species","Nototropis vedlomensis"
"1046760",3478,"389724","species","Atypus affinis"
"1244542",3479,"389724","species","Atypus piceus"
"665243",3480,"340490","species","Aulacaspis rosae"
"861332",3481,"340490","species","Aulacaspis tubercularis"
"670931",3482,"340490","species","Aulacaspis yasumatsui"
"330981",3483,"244394","species","Aulacidea hieracii"
"1380125",3484,"244394","species","Aulacidea pilosellae"
"244393",3486,"244394","species","Aulacidea tragopogonis"
"716610",3487,"716608","species","Aulacigaster leucopeza"
"1342166",3489,"1342165","species","Aulacobaris cuprirostris"
"2729748",3490,"1342165","species","Aulacobaris lepidii"
"2729749",3491,"1342165","species","Aulacobaris picicornis"
"1309551",3492,"1309550","species","Aulacochthebius exaratus"
"384675",3494,"384674","species","Neomyzus circumflexus"
"202456",3498,"202455","species","Aulacorthum solani"
"200527",3500,"408857","species","Aulactinia verrucosa"
"2719049",3501,"315839","species","Aulacus striatus"
"414316",3504,"414292","species","Aulagromyza discrepans"
"414317",3508,"414292","species","Aulagromyza luteoscutellata"
"414320",3514,"414292","species","Aulagromyza tridentata"
"1553368",3517,"1553367","species","Auleutes epilobii"
"2020002",3518,"76584","species","Aulodrilus japonicus"
"76585",3521,"76584","species","Aulodrilus pluriseta"
"1824991",3522,"1824990","species","Aulogastromyia anisodactyla"
"619600",3524,"326600","species","Aulogymnus arsames"
"619610",3526,"326600","species","Aulogymnus gallarum"
"619623",3527,"326600","species","Aulogymnus skianeuros"
